,agent0_xloc,agent0_yloc,agent0_zloc,agent0_xvel,agent0_yvel,agent0_zvel,agent0_orientation,ball2_xloc,ball2_yloc,ball2_zloc,ball2_xvel,ball2_yvel,ball2_zvel,ball3_xloc,ball3_yloc,ball3_zloc,ball3_xvel,ball3_yvel,ball3_zvel,ball4_xloc,ball4_yloc,ball4_zloc,ball4_xvel,ball4_yvel,ball4_zvel,ball5_xloc,ball5_yloc,ball5_zloc,ball5_xvel,ball5_yvel,ball5_zvel,target_xloc,target_yloc,target_zloc,collision_agent0/shell,collision_ball2/shell,collision_ball3/shell,collision_ball4/shell,collision_ball5/shell,collision_target/geom
88,2.052294664435604,-3.146024532518717,0.5596327910580299,0.1584403640919258,0.13454058028665192,-0.0024660109764829533,-0.8605932705255255,-7.018697359832055,7.699999999999999,0.55963279105803,0.14026943743377668,-2.541464287488928e-38,-0.001662434419548454,6.117990969597868,-8.023246781741417,0.5602485267518718,1.5716877895947141,2.120202870422945,0.014254135524846216,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.4894934906635053,-8.882601039535711,0.5596327910580299,-0.20099701327322916,0.039533279940254275,0.002427562670487921,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
89,2.195645962752944,-3.023627256185568,0.55963279105803,0.22089535994698806,0.1760051134312958,-0.0033432498891569945,-0.8952975550552004,-6.934441732676256,7.699999999999999,0.55963279105803,0.1519993247510371,-4.0660674653848506e-37,-0.001801497548323269,7.2859454767166545,-8.237684022606066,0.560508050047568,0.7797861559573637,-2.5219799921993413,0.02480007434287889,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.602577123262519,-8.862566923180554,0.5596327910580299,-0.07130076624367386,0.012177473272050524,0.0008574082486310176,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
90,2.262471893427614,-2.974865247091877,0.5596327910580299,-0.04901280171534139,-0.03136432186723396,0.0006824399159055641,-0.9809690189827917,-6.86029300256674,7.699999999999999,0.55963279105803,0.10567021700050305,-1.3779987944987955e-38,-0.0012524448749735495,6.42521805495055,-9.055944687093248,0.5600838929224845,-2.483152102672477,0.889613134691183,0.06605365835719926,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.640016148233512,-8.8579686519813,0.55963279105803,-0.17417422296439342,0.019266614434678003,0.002078509034621368,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
91,2.1847509289739837,-3.0257909976807142,0.5596327910580299,-0.18896893321887603,-0.12179139192712776,0.0026645690038657726,-0.9871664563395004,-6.824573682981061,7.699999999999999,0.55963279105803,0.018978310500170216,-3.529926883572787e-38,-0.00022499647334397113,6.270299454906514,-7.877813535173169,0.5596985818621008,2.1093684649116793,1.589592034842791,-0.07284732631243973,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.7273353962173896,-8.849935586870018,0.55963279105803,-0.21169864570766503,0.009249521351723583,0.0025125198126259604,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
92,2.161507447453848,-3.0424386118350872,0.5596327910580299,0.19478865628796455,0.10774367901530059,-0.0026407712910979063,-1.0576927837132801,-6.840927531699374,7.699999999999999,0.55963279105803,-0.07496298759661633,-5.96673124330246e-38,0.0008883967505132133,7.314099453720657,-8.44632556677691,0.5596890314300595,0.005092387430272405,-2.639294314427243,-0.031592101245141224,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.8411827521653588,-8.845468398096221,0.55963279105803,-0.1377266092006935,0.00612314226165968,0.0016314313859537215,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
93,2.285722823872623,-2.9814749214344682,0.5596887764290253,0.09796212723978782,0.03650769689309022,-0.003653122940281876,-1.1932211613745838,-6.903108102409627,7.699999999999999,0.55963279105803,-0.14027125455860254,-2.608913270962579e-37,0.001662455956152515,6.240368914863574,-8.955161052817989,0.5601829329182211,-2.05586871590431,1.6521883602493115,0.11189830318657902,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.8827981709408568,-8.84364435204245,0.55963279105803,0.05814828902505314,-0.0016026472879843005,-0.0006906690726044435,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
94,2.3677679266541776,-2.9551718008647225,0.5596327910580317,0.08916437676981873,0.02612365376905851,-0.001098779786126049,-1.2906133257121675,-6.987364677819569,7.699999999999999,0.55963279105803,-0.15200091726732315,-6.650343849733356e-38,0.0018015164228612037,6.46080499744979,-7.788137832915004,0.5603365182330352,2.548805322357458,0.6802475630905146,0.12244385971305932,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.8311898319779085,-8.844925917278152,0.55963279105803,0.11082334483734291,-0.0032972785224085048,-0.0013134207151330414,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
95,2.590120505988888,-2.8793036975819435,0.5596327910580299,0.591583265490013,0.22832142479988385,-0.007510158060633791,-1.2024991169239236,-7.0615142389728005,7.699999999999999,0.55963279105803,-0.10567161267133691,8.37557002015919e-38,0.00125246141649357,7.274526242395251,-8.653184124105257,0.5602485267518719,-0.857690665710464,-2.495962628258677,0.014254135524850324,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.7845504753769843,-8.846462249781174,0.55963279105803,0.1609543949717282,-0.006173673216799429,-0.001909419405660761,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
96,2.9319389664349242,-2.7756425106157425,0.5596327910667122,0.512456116127041,0.11400187727781175,-0.006225318899792785,-1.351396508827047,-7.097234286879748,7.699999999999999,0.55963279105803,-0.018979533656940106,3.1368128177562845e-39,0.00022501097022330576,6.096364365338485,-8.8016282294743,0.560508050047568,-1.5052840597257733,2.16854085265002,0.024800074342879105,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.6697301941113745,-8.850660754584053,0.55963279105803,0.1709798556806462,-0.00671330213154251,-0.0020280037845790246,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
97,3.2348378202170847,-2.712435215358659,0.5596327910580299,0.41540981983875125,0.07612499127497396,-0.005005078691974234,-1.3899905952773486,-7.080881076457421,7.699999999999999,0.55963279105803,0.07496191563004125,-3.664663816865898e-39,-0.000888384045543851,6.6696585366835155,-7.7615628456022305,0.5600838929224843,2.635883936501054,-0.09783541136788282,0.06605365835720149,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.5932792686533723,-8.853592877458322,0.5596327910580299,0.12744576867653615,-0.005298195418540284,-0.001511408930106714,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
98,3.323761745788423,-2.6955137708601735,0.5596327910580299,-0.16177916045920238,-0.03494121267473649,0.00196268092137832,-1.3707920903752397,-7.018701065145583,7.699999999999999,0.55963279105803,0.14027031509412297,-2.8627767674101965e-40,-0.0016624448216001134,7.173273166875016,-8.837836550577512,0.5596985818621009,-1.5305531079624541,-2.1525903794512313,-0.07284732631245015,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.558193630407031,-8.855562702716751,0.5596327910580299,0.03246492889108266,-0.0035897103375386818,-0.0003854683259074695,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
99,3.1600954018217036,-2.7412945740797388,0.5596327912566886,-0.5555960131335975,-0.18088679849563274,0.0069292199183292845,-1.2619100580133427,-6.934444979988738,7.699999999999999,0.55963279105803,0.15200009392681138,-1.4287883935376476e-37,-0.0018015066646137423,6.006491524748108,-8.611242271748008,0.5596890314300597,-0.8022342984957103,2.5144225064405497,-0.03159210124516376,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.5766131493039754,-8.852523124798024,0.5596327910580299,-0.10295595861038026,0.016142280509132016,0.001237034129934077,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
100,2.922440369693756,-2.8033986528350106,0.55963279105803,-0.16573427569085594,-0.035878570100509,0.002008601257933883,-1.354834110202717,-6.860295848490107,7.699999999999999,0.55963279105803,0.10567089110110942,9.231763251282067e-38,-0.0012524528644300963,6.876318350375385,-7.801790534244063,0.5601829329182212,2.4589555052402203,-0.9538660168106295,0.11189830318658961,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.6907084417336344,-8.83259782310769,0.5596327910580299,-0.23023862069630982,0.0380339742091909,0.0027661089839107395,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
101,2.843611904756761,-2.8182536877098907,0.5596329444124097,0.036095761861871606,0.008612290418685553,-0.00045979035332964035,-1.3098301794633744,-6.824576177129635,7.699999999999999,0.55963279105803,0.018978901277522782,-8.586260158365311e-40,-0.00022500347525169804,7.0187625786244885,-8.980877004413747,0.5603365182330351,-2.2241851037985825,-1.418501301518172,0.12244385971305949,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.8075807319522332,-8.813106112112804,0.5596327910580299,-0.1791147585420559,0.030364024418965237,0.0021535247011326576,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
